delivery_id,innings_id,match_id,over_number,ball_number,phase,batter_id,non_striker_id,bowler_id,batter_name,bowler_name,bowler_type,batter_position,runs_scored,extras_runs,total_runs,is_wide,is_noball,is_bye,is_legbye,is_four,is_six,is_dot,is_wicket,wicket_type,fielder_name,batting_team,bowling_team,match_date,tournament_name,format,gender,age_group,season
6113,50,25,6,3,play,79,42,53,Tushar Bawne,Arjun Nair,right-arm pace,5,0,0,0,False,False,False,False,False,False,False,True,caught,Omkar Chaudhari,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6114,50,25,6,4,play,74,42,53,Aditya Ingle,Arjun Nair,right-arm pace,6,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6115,50,25,6,5,play,74,42,53,Aditya Ingle,Arjun Nair,right-arm pace,6,4,0,4,False,False,False,False,True,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6116,50,25,6,6,play,74,42,53,Aditya Ingle,Arjun Nair,right-arm pace,6,4,0,4,False,False,False,False,True,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6117,50,25,7,1,play,42,74,59,Vedant Raut,Vikas Kolhe,right-arm pace,6,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6118,50,25,7,2,play,42,74,59,Vedant Raut,Vikas Kolhe,right-arm pace,6,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6119,50,25,7,3,play,42,74,59,Vedant Raut,Vikas Kolhe,right-arm pace,6,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6120,50,25,7,4,play,74,42,59,Aditya Ingle,Vikas Kolhe,right-arm pace,6,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6121,50,25,7,5,play,74,42,59,Aditya Ingle,Vikas Kolhe,right-arm pace,6,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6122,50,25,7,6,play,74,42,59,Aditya Ingle,Vikas Kolhe,right-arm pace,6,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6123,50,25,8,1,play,74,42,63,Aditya Ingle,Omkar Nair,leg-spin,6,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6124,50,25,8,2,play,42,74,63,Vedant Raut,Omkar Nair,leg-spin,6,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6125,50,25,8,3,play,42,74,63,Vedant Raut,Omkar Nair,leg-spin,6,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6126,50,25,8,4,play,74,42,63,Aditya Ingle,Omkar Nair,leg-spin,6,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6127,50,25,8,5,play,74,42,63,Aditya Ingle,Omkar Nair,leg-spin,6,2,0,2,False,False,False,False,False,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6128,50,25,8,6,play,74,42,63,Aditya Ingle,Omkar Nair,leg-spin,6,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6129,50,25,9,1,play,42,74,63,Vedant Raut,Omkar Nair,leg-spin,6,4,0,4,False,False,False,False,True,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6130,50,25,9,2,play,42,74,63,Vedant Raut,Omkar Nair,leg-spin,6,0,0,0,False,False,False,False,False,False,False,True,caught,Arjun Kumar,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6131,50,25,9,3,play,75,74,63,Rohit Jadhav,Omkar Nair,leg-spin,7,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6132,50,25,9,4,play,74,75,63,Aditya Ingle,Omkar Nair,leg-spin,7,4,0,4,False,False,False,False,True,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6133,50,25,9,5,play,74,75,63,Aditya Ingle,Omkar Nair,leg-spin,7,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6134,50,25,9,6,play,74,75,63,Aditya Ingle,Omkar Nair,leg-spin,7,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6135,50,25,10,1,play,75,74,41,Rohit Jadhav,Siddhesh Patil,right-arm pace,7,4,0,4,False,False,False,False,True,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6136,50,25,10,2,play,75,74,41,Rohit Jadhav,Siddhesh Patil,right-arm pace,7,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6137,50,25,10,3,play,74,75,41,Aditya Ingle,Siddhesh Patil,right-arm pace,7,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6138,50,25,10,4,play,74,75,41,Aditya Ingle,Siddhesh Patil,right-arm pace,7,0,0,0,False,False,False,False,False,False,False,True,lbw,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6139,50,25,10,5,play,77,75,41,Atharva Wakhare,Siddhesh Patil,right-arm pace,8,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6140,50,25,10,6,play,77,75,41,Atharva Wakhare,Siddhesh Patil,right-arm pace,8,2,0,2,False,False,False,False,False,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6141,50,25,11,1,play,75,77,41,Rohit Jadhav,Siddhesh Patil,right-arm pace,8,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6142,50,25,11,2,play,77,75,41,Atharva Wakhare,Siddhesh Patil,right-arm pace,8,4,0,4,False,False,False,False,True,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6143,50,25,11,3,play,77,75,41,Atharva Wakhare,Siddhesh Patil,right-arm pace,8,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6144,50,25,11,4,play,77,75,41,Atharva Wakhare,Siddhesh Patil,right-arm pace,8,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6145,50,25,11,5,play,77,75,41,Atharva Wakhare,Siddhesh Patil,right-arm pace,8,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6146,50,25,11,6,play,75,77,41,Rohit Jadhav,Siddhesh Patil,right-arm pace,8,0,1,1,True,False,False,False,False,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6147,50,25,11,7,play,75,77,41,Rohit Jadhav,Siddhesh Patil,right-arm pace,8,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6148,50,25,12,1,play,77,75,78,Atharva Wakhare,Arjun Kumar,leg-spin,8,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6149,50,25,12,2,play,77,75,78,Atharva Wakhare,Arjun Kumar,leg-spin,8,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6150,50,25,12,3,play,75,77,78,Rohit Jadhav,Arjun Kumar,leg-spin,8,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6151,50,25,12,4,play,75,77,78,Rohit Jadhav,Arjun Kumar,leg-spin,8,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6152,50,25,12,5,play,77,75,78,Atharva Wakhare,Arjun Kumar,leg-spin,8,4,0,4,False,False,False,False,True,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6153,50,25,12,6,play,77,75,78,Atharva Wakhare,Arjun Kumar,leg-spin,8,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6154,50,25,13,1,play,75,77,53,Rohit Jadhav,Arjun Nair,right-arm pace,8,2,0,2,False,False,False,False,False,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6155,50,25,13,2,play,75,77,53,Rohit Jadhav,Arjun Nair,right-arm pace,8,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6156,50,25,13,3,play,75,77,53,Rohit Jadhav,Arjun Nair,right-arm pace,8,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6157,50,25,13,4,play,77,75,53,Atharva Wakhare,Arjun Nair,right-arm pace,8,4,0,4,False,False,False,False,True,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6158,50,25,13,5,play,77,75,53,Atharva Wakhare,Arjun Nair,right-arm pace,8,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6159,50,25,13,6,play,77,75,53,Atharva Wakhare,Arjun Nair,right-arm pace,8,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6160,50,25,14,1,play,75,77,59,Rohit Jadhav,Vikas Kolhe,right-arm pace,8,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6161,50,25,14,2,play,77,75,59,Atharva Wakhare,Vikas Kolhe,right-arm pace,8,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6162,50,25,14,3,play,75,77,59,Rohit Jadhav,Vikas Kolhe,right-arm pace,8,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6163,50,25,14,4,play,75,77,59,Rohit Jadhav,Vikas Kolhe,right-arm pace,8,0,0,0,False,False,False,False,False,False,False,True,bowled,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6164,50,25,14,5,play,64,77,59,Pratik Shende,Vikas Kolhe,right-arm pace,9,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6165,50,25,14,6,play,64,77,59,Pratik Shende,Vikas Kolhe,right-arm pace,9,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6166,50,25,15,1,play,64,77,63,Pratik Shende,Omkar Nair,leg-spin,9,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6167,50,25,15,2,play,77,64,63,Atharva Wakhare,Omkar Nair,leg-spin,9,4,0,4,False,False,False,False,True,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6168,50,25,15,3,play,77,64,63,Atharva Wakhare,Omkar Nair,leg-spin,9,0,0,0,False,False,False,False,False,False,False,True,run out,Aniket Satish,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6169,50,25,15,4,play,46,64,63,Aditya Kumar,Omkar Nair,leg-spin,10,4,0,4,False,False,False,False,True,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6170,50,25,15,5,play,46,64,63,Aditya Kumar,Omkar Nair,leg-spin,10,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6171,50,25,15,6,play,64,46,63,Pratik Shende,Omkar Nair,leg-spin,10,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6172,50,25,16,1,play,46,64,63,Aditya Kumar,Omkar Nair,leg-spin,10,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6173,50,25,16,2,play,46,64,63,Aditya Kumar,Omkar Nair,leg-spin,10,0,0,0,False,False,False,False,False,False,False,True,stumped,Aniket Satish,Yavatmal XI,Bhandara XI,2024-10-07,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6174,51,26,0,1,play,76,50,60,Suraj Deshmukh,Omkar Nair,left-arm orthodox,1,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6175,51,26,0,2,play,50,76,60,Vedant Dhote,Omkar Nair,left-arm orthodox,1,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6176,51,26,0,3,play,76,50,60,Suraj Deshmukh,Omkar Nair,left-arm orthodox,1,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6177,51,26,0,4,play,50,76,60,Vedant Dhote,Omkar Nair,left-arm orthodox,1,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6178,51,26,0,5,play,50,76,60,Vedant Dhote,Omkar Nair,left-arm orthodox,1,0,0,0,False,False,False,False,False,False,False,True,caught,Atharva Wakhare,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6179,51,26,0,6,play,64,76,60,Pratik Shende,Omkar Nair,left-arm orthodox,2,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6180,51,26,1,1,play,64,76,71,Pratik Shende,Omkar Chaudhari,right-arm medium pace,2,4,0,4,False,False,False,False,True,False,False,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6181,51,26,1,2,play,64,76,71,Pratik Shende,Omkar Chaudhari,right-arm medium pace,2,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6182,51,26,1,3,play,76,64,71,Suraj Deshmukh,Omkar Chaudhari,right-arm medium pace,2,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6183,51,26,1,4,play,64,76,71,Pratik Shende,Omkar Chaudhari,right-arm medium pace,2,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6184,51,26,1,5,play,64,76,71,Pratik Shende,Omkar Chaudhari,right-arm medium pace,2,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6185,51,26,1,6,play,76,64,71,Suraj Deshmukh,Omkar Chaudhari,right-arm medium pace,2,6,0,6,False,False,False,False,False,True,False,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6186,51,26,2,1,play,64,76,48,Pratik Shende,Yash Wakhare,right-arm pace,2,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6187,51,26,2,2,play,64,76,48,Pratik Shende,Yash Wakhare,right-arm pace,2,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6188,51,26,2,3,play,64,76,48,Pratik Shende,Yash Wakhare,right-arm pace,2,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6189,51,26,2,4,play,64,76,48,Pratik Shende,Yash Wakhare,right-arm pace,2,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6190,51,26,2,5,play,64,76,48,Pratik Shende,Yash Wakhare,right-arm pace,2,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6191,51,26,2,6,play,76,64,48,Suraj Deshmukh,Yash Wakhare,right-arm pace,2,4,0,4,False,False,False,False,True,False,False,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6192,51,26,3,1,play,64,76,72,Pratik Shende,Vaibhav Verma,left-arm pace,2,4,0,4,False,False,False,False,True,False,False,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6193,51,26,3,2,play,64,76,72,Pratik Shende,Vaibhav Verma,left-arm pace,2,0,1,1,True,False,False,False,False,False,False,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6194,51,26,3,3,play,64,76,72,Pratik Shende,Vaibhav Verma,left-arm pace,2,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6195,51,26,3,4,play,64,76,72,Pratik Shende,Vaibhav Verma,left-arm pace,2,4,0,4,False,False,False,False,True,False,False,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6196,51,26,3,5,play,64,76,72,Pratik Shende,Vaibhav Verma,left-arm pace,2,6,0,6,False,False,False,False,False,True,False,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6197,51,26,3,6,play,64,76,72,Pratik Shende,Vaibhav Verma,left-arm pace,2,4,0,4,False,False,False,False,True,False,False,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6198,51,26,3,7,play,64,76,72,Pratik Shende,Vaibhav Verma,left-arm pace,2,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6199,51,26,4,1,play,76,64,48,Suraj Deshmukh,Yash Wakhare,right-arm pace,2,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6200,51,26,4,2,play,76,64,48,Suraj Deshmukh,Yash Wakhare,right-arm pace,2,0,0,0,False,False,False,False,False,False,False,True,bowled,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6201,51,26,4,3,play,49,64,48,Lakshya Dhote,Yash Wakhare,right-arm pace,3,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6202,51,26,4,4,play,64,49,48,Pratik Shende,Yash Wakhare,right-arm pace,3,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6203,51,26,4,5,play,64,49,48,Pratik Shende,Yash Wakhare,right-arm pace,3,0,0,0,False,False,False,False,False,False,False,True,caught,Aniket Satish,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6204,51,26,4,6,play,65,49,48,Ganesh Chaudhari,Yash Wakhare,right-arm pace,4,0,0,0,False,False,False,False,False,False,False,True,caught,Atharva Wakhare,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6205,51,26,5,1,play,49,41,71,Lakshya Dhote,Omkar Chaudhari,right-arm medium pace,5,3,0,3,False,False,False,False,False,False,False,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6206,51,26,5,2,play,41,49,71,Siddhesh Patil,Omkar Chaudhari,right-arm medium pace,5,1,0,1,False,False,False,False,False,False,False,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6207,51,26,5,3,play,49,41,71,Lakshya Dhote,Omkar Chaudhari,right-arm medium pace,5,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6208,51,26,5,4,play,49,41,71,Lakshya Dhote,Omkar Chaudhari,right-arm medium pace,5,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6209,51,26,5,5,play,49,41,71,Lakshya Dhote,Omkar Chaudhari,right-arm medium pace,5,4,0,4,False,False,False,False,True,False,False,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6210,51,26,5,6,play,49,41,71,Lakshya Dhote,Omkar Chaudhari,right-arm medium pace,5,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6211,51,26,6,1,play,41,49,43,Siddhesh Patil,Siddhesh Sharma,right-arm medium pace,5,0,0,0,False,False,False,False,False,False,True,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6212,51,26,6,2,play,41,49,43,Siddhesh Patil,Siddhesh Sharma,right-arm medium pace,5,0,1,1,True,False,False,False,False,False,False,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
6213,51,26,6,3,play,41,49,43,Siddhesh Patil,Siddhesh Sharma,right-arm medium pace,5,6,0,6,False,False,False,False,False,True,False,False,,,Yavatmal XI,Akola XI,2024-10-10,Col CK Nayudu Trophy,FirstClass,male,U25,2024-25
